route_id	substrate	substrate_label	corrected_ATP_auxiliary_equivalents_per_product_Cmol	corrected_NADH_auxiliary_equivalents_per_product_Cmol	corrected_NADPH_auxiliary_equivalents_per_product_Cmol	corrected_total_reducing_auxiliary_equivalents_per_product_Cmol	corrected_positive_auxiliary_cofactor_burden	cofactor_accounting_basis	stage
1656cef941c3ffe6	co2	CO₂	2.0	0.0	1.666666	1.666666	3.666666	CO2: pathway TSV R_EX component (source summary duplicates same component)	retained
fcb6f5889533391d	co2	CO₂	1.666667	0.333333	1.333333	1.6666660000000002	3.333333	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
16893520196fe7fc	co2	CO₂	3.666666	0.0	1.666666	1.666666	5.333332	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
c0a3dd7d7c110e1b	co2	CO₂	3.666666	0.0	1.666666	1.666666	5.333332	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
cda8a38b51f0ccd4	co2	CO₂	3.333333	0.333333	1.333333	1.6666660000000002	4.999999	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
fc905aa0ecab34ac	co2	CO₂	1.333333	1.0	0.666667	1.666667	3.0	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
a01afc662b3e9ec4	co2	CO₂	2.0	0.333333	1.333333	1.6666660000000002	3.666666	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
360d434014220d33	co2	CO₂	2.666666	0.0	1.666666	1.666666	4.333332	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
477108ce836bae9a	co2	CO₂	1.166667	0.333333	1.333333	1.6666660000000002	2.833333	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
3facdd51ae37178e	co2	CO₂	1.0	0.0	1.666666	1.666666	2.666666	CO2: pathway TSV R_EX component (source summary duplicates same component)	thermodynamics_excluded
89517454093e7d06	co2	CO₂	1.666667	0.0	1.666666	1.666666	3.333333	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
7b5e1ae64c79b507	co2	CO₂	1.333333	0.333333	1.333333	1.6666660000000002	2.999999	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
39d752a1bbbdef2f	co2	CO₂	1.333333	0.0	1.666666	1.666666	2.999999	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
948781723a414542	co2	CO₂	1.333333	0.333333	1.333333	1.6666660000000002	2.999999	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
c1c65607d116c263	co2	CO₂	1.555556	0.222222	1.444444	1.666666	3.222222	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
517c78d121b3b364	co2	CO₂	1.0	0.333333	1.333333	1.6666660000000002	2.666666	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
83b0a67527ebe84f	co2	CO₂	1.0	0.333333	1.333333	1.6666660000000002	2.666666	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
31c1b7a19ab97e17	co2	CO₂	1.0	0.333333	1.333333	1.6666660000000002	2.666666	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
d196c17681d6c478	co2	CO₂	1.333333	0.333333	1.333333	1.6666660000000002	2.999999	CO2: pathway TSV R_EX component (source summary duplicates same component)	thermodynamics_excluded
5a22912106d8b3d9	co2	CO₂	1.222222	0.111111	1.555555	1.666666	2.888888	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
e4b6df6b12be71fb	co2	CO₂	2.0	0.0	1.666666	1.666666	3.666666	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
9864b9d7e3241533	co2	CO₂	1.666667	0.0	1.666666	1.666666	3.333333	CO2: pathway TSV R_EX component (source summary duplicates same component)	retained
fe683f1630123c8f	co2	CO₂	2.0	0.0	1.666666	1.666666	3.666666	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
365d5a6479cb03a7	co2	CO₂	2.0	0.333333	1.333333	1.6666660000000002	3.666666	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
459fb41834b18bfb	co2	CO₂	1.666667	0.0	1.666666	1.666666	3.333333	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
ccac3cf515e4c9db	co2	CO₂	2.0	0.666667	1.0	1.666667	3.666667	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
f81f945111fd5a3a	co2	CO₂	2.0	0.0	1.666666	1.666666	3.666666	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
5936929195202607	co2	CO₂	2.222222	0.333333	1.333333	1.6666660000000002	3.888888	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
ab25e7fb4d51c842	co2	CO₂	2.0	0.0	1.666666	1.666666	3.666666	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
1b4e4d1ef75b7deb	co2	CO₂	2.0	0.0	1.666666	1.666666	3.666666	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
37238ce98a9ee8e1	co2	CO₂	2.333333	0.0	1.666666	1.666666	3.999999	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
7552dc1fbf5ce4e7	co2	CO₂	2.0	0.0	1.666666	1.666666	3.666666	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
59853dfb5eb01e35	co2	CO₂	1.666667	0.333333	1.333333	1.6666660000000002	3.333333	CO2: pathway TSV R_EX component (source summary duplicates same component)	thermodynamics_excluded
2f854438700c3447	co2	CO₂	1.888889	0.111111	1.555555	1.666666	3.555555	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
a3b2ef5c12181545	co2	CO₂	1.555555	0.666667	1.0	1.666667	3.222222	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
a8461aebe5be510c	co2	CO₂	1.888889	1.0	0.666667	1.666667	3.555556	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
6cc5207034cac1ac	co2	CO₂	1.777778	0.555556	1.111111	1.666667	3.444445	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
26ef7b1e8c173772	co2	CO₂	1.555556	0.888889	0.777778	1.666667	3.222223	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
755497aebc3b0d8c	co2	CO₂	1.888889	0.777778	0.888889	1.666667	3.555556	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
573b9eb6f5153074	co2	CO₂	1.777778	0.777778	0.888889	1.666667	3.444445	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
e93baacba5926504	co2	CO₂	2.0	0.444445	1.222222	1.666667	3.666667	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
84456c66d9589cfb	co2	CO₂	2.0	0.444445	1.222222	1.666667	3.666667	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
a42f1bd50d732e71	co2	CO₂	2.222222	0.444444	1.222222	1.666666	3.888888	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
a7f1def6c34e5c7c	co2	CO₂	1.888889	0.444445	1.222222	1.666667	3.555556	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
e0f41c74789eee97	co2	CO₂	1.555556	0.555556	1.111111	1.666667	3.222223	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
851c055d64c82858	co2	CO₂	1.666666	0.333333	1.333333	1.6666660000000002	3.333332	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
9e6468c34ecbafc0	co2	CO₂	1.333333	0.333333	1.333333	1.6666660000000002	2.999999	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
aec7fcf71f7a8f3f	co2	CO₂	1.666667	0.666667	1.0	1.666667	3.333334	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
a1042175fb6aac5d	co2	CO₂	1.666667	1.0	0.666667	1.666667	3.333334	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
7a5686e335bfea7c	co2	CO₂	1.333333	0.666667	1.0	1.666667	3.0	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
99965c88885cebc5	co2	CO₂	1.666666	0.333333	1.333333	1.6666660000000002	3.333332	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
f772e4dbf58dbaf2	co2	CO₂	1.666666	0.333333	1.333333	1.6666660000000002	3.333332	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
17039ece1bc80531	co2	CO₂	1.666667	0.333333	1.333333	1.6666660000000002	3.333333	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
f59afc4d500da243	co2	CO₂	2.0	0.666667	1.0	1.666667	3.666667	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
6f9b20724bfbb8e4	co2	CO₂	1.666667	0.333333	1.333333	1.6666660000000002	3.333333	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
f7ba594d3ef17320	co2	CO₂	1.333333	0.333333	1.333333	1.6666660000000002	2.999999	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
98630cb571ddd098	co2	CO₂	1.666666	0.333333	1.333333	1.6666660000000002	3.333332	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
618fd9dbd260b1a0	co2	CO₂	1.333333	0.666667	1.0	1.666667	3.0	CO2: pathway TSV R_EX component (source summary duplicates same component)	thermodynamics_excluded
2d2e68dd53a4fdcc	co2	CO₂	1.666667	0.666667	1.0	1.666667	3.333334	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
a3fd975f652b9c23	co2	CO₂	1.666667	1.0	0.666667	1.666667	3.333334	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
80950bf9d23a1edf	co2	CO₂	1.333333	0.666667	1.0	1.666667	3.0	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
6b1728e1e6291676	co2	CO₂	1.666666	0.333333	1.333333	1.6666660000000002	3.333332	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
4d43d241a2cbd134	co2	CO₂	1.555556	0.333333	1.333333	1.6666660000000002	3.222222	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
72ffb4c281068b8e	co2	CO₂	2.0	0.666667	1.0	1.666667	3.666667	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
30480ca2c98d4c06	co2	CO₂	1.666666	0.666667	1.0	1.666667	3.333333	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
ea025a7b9a298299	co2	CO₂	1.333333	0.333333	1.333333	1.6666660000000002	2.999999	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
72ba45b8bd79d5b5	co2	CO₂	2.0	0.333333	1.333333	1.6666660000000002	3.666666	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
6f49f703f14b2069	co2	CO₂	1.333333	0.666667	1.0	1.666667	3.0	CO2: pathway TSV R_EX component (source summary duplicates same component)	thermodynamics_excluded
1b7fc250895e4ea1	co2	CO₂	2.0	0.666667	1.0	1.666667	3.666667	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
5e8c9fe7a65bb06a	co2	CO₂	1.666667	1.0	0.666667	1.666667	3.333334	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
239ff8813b5c69d8	co2	CO₂	1.666666	0.666667	1.0	1.666667	3.333333	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
26fdfa7298fee49a	co2	CO₂	1.666666	0.666667	1.0	1.666667	3.333333	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
a96f1add1d284019	co2	CO₂	1.888889	0.333333	1.333333	1.6666660000000002	3.555555	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
7e3ed26a4d336479	co2	CO₂	2.0	0.666667	1.0	1.666667	3.666667	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
2739834b6a8fab46	co2	CO₂	1.666666	0.333333	1.333333	1.6666660000000002	3.333332	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
f702eb89fd531e25	co2	CO₂	1.666666	0.333333	1.333333	1.6666660000000002	3.333332	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
e446e3c91e6ccfab	co2	CO₂	1.333333	0.333333	1.333333	1.6666660000000002	2.999999	CO2: pathway TSV R_EX component (source summary duplicates same component)	thermodynamics_excluded
db995550fc1884b6	co2	CO₂	1.666667	0.666667	1.0	1.666667	3.333334	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
435b9b4c21cb5eea	co2	CO₂	1.666667	0.666667	1.0	1.666667	3.333334	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
de6c951d626eb2ae	co2	CO₂	1.333333	0.666667	1.0	1.666667	3.0	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
536cf5f0be64be30	co2	CO₂	1.333333	0.666667	1.0	1.666667	3.0	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
dc63eea7cf2a0f41	co2	CO₂	1.666666	0.444444	1.222222	1.666666	3.333332	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
12972b0c095d0cee	co2	CO₂	1.333333	0.333333	1.333333	1.6666660000000002	2.999999	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
d80a6aa7bb05afb5	co2	CO₂	1.333333	0.0	1.666666	1.666666	2.999999	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
455d555b90c47e26	co2	CO₂	1.0	0.0	1.666666	1.666666	2.666666	CO2: pathway TSV R_EX component (source summary duplicates same component)	thermodynamics_excluded
03843f6857639c89	co2	CO₂	1.333333	0.333333	1.333333	1.6666660000000002	2.999999	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
b417ccc4c5116253	co2	CO₂	1.333333	0.333333	1.333333	1.6666660000000002	2.999999	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
df5291cb16603e34	co2	CO₂	1.333333	0.333333	1.333333	1.6666660000000002	2.999999	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
38c677f5769f0892	co2	CO₂	1.0	0.333333	1.333333	1.6666660000000002	2.666666	CO2: pathway TSV R_EX component (source summary duplicates same component)	thermodynamics_excluded
058db90711fbbe33	co2	CO₂	1.222222	0.0	1.666666	1.666666	2.888888	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
59105a67f819cfae	co2	CO₂	1.666667	0.333333	1.333333	1.6666660000000002	3.333333	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
9792c1034e8472ff	co2	CO₂	1.666667	0.666667	1.0	1.666667	3.333334	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
727450930dbe15b4	co2	CO₂	2.0	0.666667	1.0	1.666667	3.666667	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
b3b4f6e3943398c9	co2	CO₂	2.111111	0.444444	1.222222	1.666666	3.777777	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
957679c1dc53555f	co2	CO₂	1.666667	0.333333	1.333333	1.6666660000000002	3.333333	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
3c6e27348bb2da15	co2	CO₂	1.666666	0.333333	1.333333	1.6666660000000002	3.333332	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
bc1e711b98515019	co2	CO₂	2.0	0.0	1.666666	1.666666	3.666666	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
43c7a8f2cf32bc83	co2	CO₂	1.666666	0.0	1.666666	1.666666	3.333332	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
ea7f1c7933699b37	co2	CO₂	2.0	0.0	1.666666	1.666666	3.666666	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
7be47fd8955015fd	co2	CO₂	2.111111	0.111111	1.555555	1.666666	3.777777	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
90762af5483227a3	co2	CO₂	1.666667	0.0	1.666666	1.666666	3.333333	CO2: pathway TSV R_EX component (source summary duplicates same component)	thermodynamics_excluded
7279958d4379b594	co2	CO₂	2.333333	0.0	1.666666	1.666666	3.999999	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
cd17d73bdb31a875	co2	CO₂	1.666667	0.0	1.666666	1.666666	3.333333	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
c78608b6921f89f9	co2	CO₂	2.0	0.0	1.666666	1.666666	3.666666	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
be4d4153cd5d5e1e	co2	CO₂	2.0	0.0	1.666666	1.666666	3.666666	CO2: pathway TSV R_EX component (source summary duplicates same component)	thermodynamics_excluded
95c3fa12ba2ffa0e	co2	CO₂	2.222222	0.0	1.666666	1.666666	3.888888	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
b14ad49f394b81e3	co2	CO₂	2.777778	0.0	1.666666	1.666666	4.444444	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
e85b52570296d2f9	co2	CO₂	3.666666	0.0	1.666666	1.666666	5.333332	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
e953e7662152e36a	co2	CO₂	3.555555	0.277778	1.388889	1.6666670000000001	5.222222	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
b39774e7fed28577	co2	CO₂	3.166667	0.666667	1.0	1.666667	4.833334	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
61517a3bcdabe6af	co2	CO₂	2.666667	0.333333	1.333333	1.6666660000000002	4.333333	CO2: pathway TSV R_EX component (source summary duplicates same component)	step_gt_20
